experiment_type,article,expected_summary,summary_zero_shot,rouge1_zero_shot,rouge2_zero_shot,rougeL_zero_shot,bert_f1_zero_shot,summary_one_shot,rouge1_one_shot,rouge2_one_shot,rougeL_one_shot,bert_f1_one_shot,summary_two_shot,rouge1_two_shot,rouge2_two_shot,rougeL_two_shot,bert_f1_two_shot
ET3,"Pour l'activer, vous devez presser sur la touche Verr num (verrouillage numérique), Num Lock en anglais. Le pavé numérique est situé (dans la plupart des cas) sur la droite du clavier de l'ordinateur. Il y a 2 touches Alt, une est à droite de la barre d'espace et l'autre à sa gauche.  Vous devriez maintenant voir le symbole Pi. Facultatif : appuyez sur la touche Verr num afin de désactiver le pavé numérique.","Make sure the number pad is enabled. Hold the ""Alt"" key. On your number pad, type ""210"". Release the ""Alt"" key.","To activate the numeric keypad on your computer keyboard, press the Num Lock key. The numeric keypad is usually found on the right side of the keyboard. There are two Alt keys: one to the right of the spacebar and the other to the left. You should now see the Pi symbol. Option",0.24324324324324323,0.05555555555555555,0.18918918918918917,0.582397997379303,"""To activate the numeric keypad, press the Num Lock key. The numeric keypad is usually located on the right side of the computer keyboard. There are two Alt keys, one to the right and one to the left of the spacebar. You should now see the Pi symbol. Optional: press Num",0.2222222222222222,0.02857142857142857,0.19444444444444448,0.5736222863197327,"""To activate it, press the Num Lock key located on the right side of the computer keyboard. You should now see the Pi symbol. Optionally, you can press Num Lock again to deactivate the numeric keypad.""",0.17543859649122806,0.0,0.14035087719298245,0.6122686266899109
ET3,"com/history principale. Choisissez si vous voulez ou non désactiver l'historique web. Allez aux paramètres de confidentialité et choisissez de le désactiver. Même en réglant de cette façon vos paramètres de confidentialité, Google recueillera des données sur vos recherches, pour ses programmes internes, notamment analytiques.","Return to the main Google.com/history page. Press the ""Delete All"" button.","The text discusses managing your web history settings on Google. It advises users to choose whether or not to disable web history and to adjust privacy settings accordingly. However, it notes that even if you disable web history, Google will still collect data on your searches for its internal programs, including analytics.",0.12307692307692308,0.0,0.09230769230769231,0.5454997420310974,"""Choose whether to disable web history by going to the privacy settings. Even if you adjust these settings, Google will still collect data on your searches for its internal programs, including analytics.""",0.17777777777777778,0.046511627906976744,0.13333333333333333,0.5703557729721069,"""Choose whether or not to disable your web history in the main settings. Even if you adjust your privacy settings, Google will still collect data on your searches for its internal programs, including analytics.""",0.21276595744680854,0.04444444444444444,0.1702127659574468,0.5689640641212463
ET3,"C'est l'acétone dans le dissolvant qui aide à dissoudre la SuperGlue pour pouvoir l'enlever. Il faut donc un dissolvant à base d'acétone pour que cette méthode fonctionne .  Lisez la liste d'ingrédients sur le flacon de dissolvant. Elle devrait inclure de l'acétone, probablement vers le haut de la liste. Si votre dissolvant ne contient pas d'acétone, essayez une autre méthode. Vous pouvez aussi aller acheter un dissolvant à l'acétone dans un supermarché.",Select the right nail polish remover.,"Acetone in nail polish remover is what helps dissolve Super Glue for removal. Therefore, it's important to use a remover that contains acetone for this method to work. Check the ingredient list on the remover bottle; acetone should be listed near the top. If your remover doesn't contain acetone,",0.14035087719298245,0.07272727272727272,0.10526315789473684,0.5389798879623413,"""Acetone in nail polish remover helps dissolve SuperGlue for removal. Ensure your remover contains acetone, as it needs to be listed near the top of the ingredients. If it doesn't, consider trying a different method or purchasing acetone-based remover from a store.""",0.16,0.08333333333333333,0.12000000000000001,0.5613622665405273,"""Use a nail polish remover that contains acetone to dissolve SuperGlue for removal. Check the ingredients list to ensure acetone is included. If your remover lacks acetone, consider trying another method or buying an acetone remover from a store.""",0.17777777777777778,0.09302325581395349,0.13333333333333336,0.5716366767883301
ET3,"Cherchez des fleurs avec des tiges d’au moins 10 cm de long. Cherchez de fleurs complètement ouvertes et en bonne condition pour faire une chaine aussi belle que possible. Si vous voulez conserver votre chaine de pâquerettes longtemps, accrochez-la dans un endroit bien ventilé pour la laisser sécher. Il est possible que les fleurs fanent ou changent de couleur, mais la chaine devrait tenir .",Pick your daisies. Air dry the daisy (optional).,"Look for flowers with stems at least 10 cm long. Choose fully open and healthy flowers to create the most beautiful chain possible. If you want to preserve your daisy chain for a long time, hang it in a well-ventilated area to dry. The flowers may wilt or change color",0.13559322033898305,0.07017543859649124,0.13559322033898305,0.5455220341682434,"""Look for flowers with stems at least 10 cm long and in full bloom to make a beautiful chain. To preserve your daisy chain for a long time, hang it in a well-ventilated area to dry. The flowers may wilt or change color, but the chain should hold.""",0.14035087719298245,0.07272727272727272,0.14035087719298245,0.5478941202163696,"""Look for flowers with stems at least 10 cm long and ensure they are fully open and in good condition to create a beautiful chain. To preserve the chain for longer, hang it in a well-ventilated area to dry. Some flowers may wilt or change color, but the chain should",0.06779661016949153,0.0,0.06779661016949153,0.5098472833633423
ET3,Ouvrez Chrome en appuyant sur son icône sur le bureau. Commencez à ouvrir quelques sites dans différents onglets de navigation. Cela se trouve dans le coin supérieur droit de la fenêtre. C'est un bouton carré avec des barres horizontales. Cliquez sur Outils dans le menu et sélectionnez Gestionnaire de tâches dans le sous-menu. Vous pouvez aussi ouvrir le gestionnaire de tâches en appuyant simultanément sur les boutons Shift + ESC sur le clavier.,Open Google Chrome. Click the “Customize and Control” button. Open Google Chrome’s task manager.,"To open Chrome, click its icon on the desktop. Open several websites in different tabs. In the top right corner, click the square button with horizontal bars, then select ""Tools"" and choose ""Task Manager"" from the submenu. Alternatively, you can open the Task Manager by pressing Shift + ESC",0.2857142857142857,0.0983606557377049,0.25396825396825395,0.6359899640083313,"""Open Chrome by clicking its icon on the desktop, then open several websites in different tabs. To access the task manager, click on Tools in the menu and select Task Manager, or press Shift + ESC on the keyboard.""",0.3018867924528302,0.0392156862745098,0.26415094339622636,0.6523526906967163,"""Open Chrome by clicking its icon on the desktop. Start opening some websites in different tabs by clicking the square button with horizontal bars in the upper right corner. Then, click on Tools in the menu and select Task Manager from the submenu. Alternatively, you can open the Task Manager by pressing Shift +",0.2647058823529412,0.060606060606060615,0.23529411764705882,0.6322116851806641
ET3,"Cherchez Nokia PC Suite dans le menu Démarrer de votre bureau Windows. Cliquez dessus pour le lancer. Selon le téléphone que vous possédez, vous avez la possibilité de faire plusieurs choses avec Nokia PC Suite. Naviguez dans les menus et les fonctionnalités. Tous les téléphones connectés seront listés sur le côté gauche de la fenêtre du programme.",Open the Nokia PC Suite. Familiarize yourself with the application.,"To start Nokia PC Suite, look for it in the Start menu on your Windows desktop and click to launch it. Depending on your phone model, you can access various features and options. The connected phones will be displayed on the left side of the program window.",0.17543859649122806,0.07272727272727274,0.14035087719298245,0.6272130608558655,"""Find Nokia PC Suite in the Start menu of your Windows desktop and click to launch it. Depending on your phone model, you can explore various features. All connected phones will be listed on the left side of the program window.""",0.19607843137254902,0.0816326530612245,0.15686274509803924,0.6373323798179626,"""Open Nokia PC Suite from the Start menu on your Windows desktop. Once launched, explore the menus and features, as you can perform various tasks depending on your phone model. Connected phones will be listed on the left side of the program window.""",0.22641509433962265,0.0784313725490196,0.18867924528301888,0.6367887854576111
ET3,"Pour cela, cliquez sur le logo Windows en bas à gauche de votre écran ou appuyez sur la touche ⊞ Win. Cela lancera la recherche du programme d’invite de commande. Cela devrait être la première icône en haut de la fenêtre du menu Démarrer. Cela lancera le programme d’invite de commande. Tapez ipconfig /flushdns, puis appuyez sur Entrée. Cela videra le cache DNS de votre PC. Vous devriez maintenant être en mesure de vous connecter au page précédemment inaccessible à cause d’une erreur DNS.",Open Start . Type command prompt into Start. Click  Command Prompt. Type in ipconfig /flushdns then press ↵ Enter. Restart your web browser.,"To clear the DNS cache on your PC, click the Windows logo at the bottom left of your screen or press the ⊞ Win key. This will open the search for the command prompt, which should be the first icon in the Start menu. Open the command prompt and type ""ipconfig /",0.33802816901408445,0.05797101449275362,0.22535211267605634,0.6100620627403259,"""To do this, click the Windows logo at the bottom left of your screen or press the ⊞ Win key. This will start the search for the command prompt program, which should be the first icon at the top of the Start menu. Launch the command prompt and type ipconfig /flush",0.3098591549295775,0.05797101449275362,0.22535211267605634,0.6160926222801208,"""To do this, click the Windows logo at the bottom left of your screen or press the ⊞ Win key. This will launch the search for the Command Prompt program, which should be the first icon in the Start menu. Open the Command Prompt and type ipconfig /flushdns, then",0.4057971014492754,0.11940298507462686,0.26086956521739124,0.6368752717971802
ET3,"Lisez les instructions du produit pour savoir pendant combien de temps vous devez attendre. En général, il vous faudra au minimum une heure, mais au cas où vous ne seriez pas sûr si le produit est sec ou non, vous pouvez le toucher doucement avec votre doigt. Vous saurez que l’apprêt a séché s’il ne laisse aucun résidu sur vos doigts après que vous l’avez touché.",Wait for the primer to dry completely before continuing.,"Read the product instructions to find out how long you need to wait. Generally, it will take at least an hour. If you're unsure whether the product is dry, you can gently touch it with your finger. The primer is dry if it does not leave any residue on your finger.",0.1639344262295082,0.03389830508474576,0.1311475409836066,0.5916031002998352,"""Read the product instructions to determine the drying time, which is usually at least one hour. To check if it's dry, lightly touch it with your finger; it's dry if it doesn't leave any residue.""",0.12765957446808512,0.0,0.12765957446808512,0.5707060098648071,"""Read the product instructions to determine the drying time, which is usually at least one hour. To check if it is dry, gently touch it with your finger; if it doesn't leave any residue, it has dried.""",0.12765957446808512,0.0,0.12765957446808512,0.5677528977394104
ET3,"Vous allez économiser de l’argent en construisant votre propre cadre, si vous avez le temps, les compétences et les outils nécessaires pour le faire correctement. Si vous n’êtes pas sûr de vous, il est généralement plus simple d’acheter un cadre à assembler ou tout prêt. En général, ce genre de produits ne coute pas plus cher et vous vous épargnerez beaucoup de problèmes.",Decide whether to buy a frame or build one.,"Building your own frame can save you money if you have the time, skills, and tools to do it properly. However, if you're unsure, it's usually simpler to buy a pre-assembled or easy-to-assemble frame, as they typically don't cost much more and will save you a lot of hassle",0.1875,0.06451612903225806,0.125,0.5350591540336609,"""You will save money by building your own frame if you have the time, skills, and tools. If you're unsure, it's usually easier to buy a ready-made or easy-to-assemble frame, which typically costs about the same and saves you a lot of hassle.""",0.21052631578947367,0.07272727272727272,0.14035087719298245,0.5603561401367188,"""Building your own frame can save you money if you have the time, skills, and tools. If you're unsure, it's usually easier to buy a ready-made or assembly frame, which typically costs about the same and avoids many hassles.""",0.23529411764705882,0.0816326530612245,0.1568627450980392,0.5736091136932373
ET3,"Les coques de cacahouètes vides sont pratiques pour faire de petites bombes à paillettes. Elles sont légères, faciles à transporter et faciles à mettre dans de petits paquets. Il vous faut :   un sachet de cacahouètes non décortiquées des ciseaux des paillettes de plusieurs couleurs un pistolet à colle et des bâtons de colle chaude de la peinture acrylique (facultatif) des pinceaux (facultatif)",Gather all necessary supplies.,"Empty peanut shells are useful for making small glitter bombs. They are lightweight, easy to carry, and can be packed in small containers. You'll need: an unshelled peanut bag, scissors, glitter in various colors, a glue gun with glue sticks, acrylic paint (optional), and paintbrushes",0.0,0.0,0.0,0.46423864364624023,"""Empty peanut shells are great for making small glitter bombs. They are lightweight, easy to carry, and can fit into small packages. You will need: a bag of unshelled peanuts, scissors, glitter in various colors, a glue gun with glue sticks, acrylic paint (optional), and paint",0.0,0.0,0.0,0.4737662672996521,"""Empty peanut shells are useful for making small glitter bombs. They are lightweight, portable, and easy to package. You will need unshelled peanuts, scissors, multicolored glitter, a glue gun and glue sticks, and optionally, acrylic paint and brushes.""",0.0,0.0,0.0,0.4820212125778198
ET3,"Pour cette méthode, vous faites en gros fondre du polystyrène dans du diluant pour peinture, créant ainsi une substance de type plastique demi-dure à laquelle vous pouvez donner plusieurs formes et aspects. Pour ce faire, vous aurez besoin :   D'acétone ou de diluant pour peinture, habituellement disponible dans les magasins de bricolage D'un bocal à conserves ou autre conteneur en verre De tasses en polystyrène ou autre forme de polystyrène expansé De gants D'une protection pour les yeux",Get the right ingredients.,"This method involves melting polystyrene in paint thinner to create a semi-hard plastic-like substance that can be shaped and styled. You will need acetone or paint thinner (available at hardware stores), a glass jar or container, cups made of polystyrene or other expanded polystyrene shapes, gloves",0.0,0.0,0.0,0.4628087282180786,"""To use this method, you essentially dissolve polystyrene in paint thinner, creating a semi-hard plastic substance that can be shaped into various forms. You will need: acetone or paint thinner, a glass jar or container, polystyrene cups or other expanded polystyrene forms, gloves,",0.0,0.0,0.0,0.4659109115600586,"""To use this method, dissolve styrofoam in paint thinner to create a semi-hard plastic-like substance that can be shaped. You will need acetone or paint thinner, a glass container, styrofoam cups or shapes, gloves, and eye protection.""",0.0,0.0,0.0,0.495783269405365
ET3,Elle doit être assez longue pour couvrir votre bras. Utilisez la chaussette la plus longue que vous puissiez trouver. Elle peut être de la couleur que vous voulez. Choisissez-en une de couleur unie ou avec plein de couleurs ! Elle pourrait même avoir des bandes ou des pois ! Assurez-vous seulement qu'elle n'a pas de trous.,Find a clean sock that's long enough to cover your arm.,"The sock should be long enough to cover your arm. Use the longest sock you can find, and it can be any color you choose, whether solid or multicolored. It may also have stripes or polka dots, but make sure it has no holes.",0.28571428571428575,0.18518518518518515,0.25,0.6491565704345703,"""The sock should be long enough to cover your arm. Use the longest sock you can find, and it can be any color, either solid or multicolored, with stripes or polka dots. Just make sure it doesn't have any holes.""",0.3018867924528301,0.196078431372549,0.2641509433962264,0.6646597385406494,"""Choose a long sock that covers your arm; it can be any color, whether solid or multicolored, but make sure it has no holes.""",0.38888888888888895,0.1764705882352941,0.3333333333333333,0.7434194684028625
ET3,"Cette couleur est parfaite pour rehausser vos yeux bruns. Appliquez du fard à paupières doré pour faire ressortir les reflets dorés dans vos yeux. Vous pouvez utiliser un produit mat ou métallique afin d’apporter une touche vive à votre regard.  Vous pouvez aussi porter d’autres tons métalliques chauds, comme du bronze ou du cuivre, pour accentuer vos yeux.",Try gold eye shadow.,"This color is perfect for enhancing brown eyes. Apply gold eyeshadow to bring out the golden flecks in your eyes. You can use either a matte or metallic product for a vibrant look. Additionally, warm metallic tones like bronze or copper can also be worn to accentuate your eyes.",0.07547169811320753,0.0,0.07547169811320753,0.6249196529388428,"""This color is perfect for enhancing brown eyes. Apply gold eyeshadow to highlight the golden flecks in your eyes, and you can choose either matte or metallic products for a vibrant look. Other warm metallic tones like bronze or copper can also be worn to accentuate your eyes.""",0.07692307692307693,0.0,0.07692307692307693,0.6254503726959229,"""Use golden eyeshadow to enhance your brown eyes, choosing either matte or metallic products for a vibrant look. Warm metallic tones like bronze or copper can also be worn to accentuate your eyes.""",0.054054054054054064,0.0,0.054054054054054064,0.637268602848053
ET3,"Prenons l'équation suivante : f(x) = ln(x-8) Elle doit être strictement positive. On ne peut calculer le log que d'une valeur strictement positive, c'est pour cela qu'on va le vérifier ici, avec notre équation : x - 8 > 0 Isolez l'inconnue d'un côté en ajoutant 8 des deux côtés :  x - 8 + 8 > 0 + 8 x > 8 Il se compose de toutes les valeurs qui vont de 8 (non compris) à + ∞ : D = (8,∞)",Write the problem. Set the terms inside the parentheses to greater than zero. Solve. State the domain.,"The equation f(x) = ln(x-8) must be strictly positive. The logarithm can only be calculated for positive values, so we check this with the condition x - 8 > 0. By adding 8 to both sides, we isolate the variable: x > 8.",0.16949152542372883,0.0,0.16949152542372883,0.5114132165908813,"""The equation f(x) = ln(x-8) must be strictly positive. To ensure this, we check that x - 8 > 0. By isolating x, we find that x > 8. Therefore, the domain of the function is (8, ∞).""",0.18867924528301885,0.0392156862745098,0.1509433962264151,0.5155410170555115,"""The equation f(x) = ln(x-8) requires the argument to be strictly positive. To determine this, we set up the inequality x - 8 > 0, which simplifies to x > 8. Therefore, the domain of the function is D = (8, ∞).""",0.25,0.037037037037037035,0.21428571428571433,0.5262313485145569
ET3,"Une fois que vous avez assaisonné la dinde, faites-la cuire en suivant les consignes dans votre recette. Les méthodes varient, mais en général, les dindes doivent cuire à environ 160 °C pendant au moins 2 heures . Il vous faut un thermomètre à viande pour vous assurer que la dinde est bien cuite. Elle doit avoir une température interne d'au moins 75 °C pour pouvoir être mangée sans risque .",Cook your turkey after seasoning according to your recipe.,"Once you have seasoned the turkey, cook it according to your recipe's instructions. Generally, turkeys should be baked at around 160°C for at least 2 hours. A meat thermometer is necessary to ensure the turkey is fully cooked, reaching an internal temperature of at least 75°C for safe",0.23333333333333334,0.10344827586206896,0.16666666666666669,0.6518105864524841,"""After seasoning the turkey, cook it according to your recipe's instructions, generally around 160 °C for at least 2 hours. Use a meat thermometer to ensure it reaches an internal temperature of at least 75 °C for safe consumption.""",0.326530612244898,0.1702127659574468,0.24489795918367346,0.6876481771469116,"""After seasoning the turkey, cook it according to your recipe instructions, typically at around 160°C for at least 2 hours. Use a meat thermometer to ensure it has an internal temperature of at least 75°C for safe consumption.""",0.326530612244898,0.1702127659574468,0.24489795918367346,0.6923412084579468
ET3,"Dans la plupart des aéroports, vous aurez un service de bus à votre disposition. Si vous prenez un taxi, ne choisissez que des taxis officiels. Vous devez dans certains cas acheter votre billet de bus et parfois prendre un ticket pour un taxi officiel à l'intérieur de l'aéroport ou à l'extérieur.",Leave the airport.,"Most airports offer bus services. If you choose to take a taxi, only select official taxis. In some cases, you must purchase your bus ticket or obtain a ticket for an official taxi either inside or outside the airport.",0.09523809523809523,0.05,0.09523809523809523,0.48903942108154297,"""In most airports, bus services are available, and if you take a taxi, only use official taxis. You may need to purchase a bus ticket and sometimes obtain a ticket for an official taxi inside or outside the airport.""",0.09523809523809523,0.05,0.09523809523809523,0.4913179278373718,"""Most airports offer a bus service. If you're taking a taxi, only use official taxis. In some cases, you may need to purchase a bus ticket or obtain a ticket for an official taxi either inside or outside the airport.""",0.0909090909090909,0.047619047619047616,0.0909090909090909,0.48011162877082825
ET3,"Si les jus du steak ne sont pas trop brûlés, vous pouvez en faire une sauce riche ou une sauce à viande. Vous pouvez aussi vous en servir pour faire revenir des légumes.","Optionally, cook with the steak drippings.","If the steak juices are not too burnt, you can use them to make a rich sauce or a meat sauce. You can also use them to sauté vegetables.",0.1142857142857143,0.06060606060606061,0.1142857142857143,0.6232784390449524,"""If the juices from the steak are not too burnt, you can use them to make a rich sauce or a meat sauce. They can also be used to sauté vegetables.""",0.1081081081081081,0.05714285714285715,0.1081081081081081,0.6217646598815918,"""If the steak juices aren't burnt, you can use them to make a rich sauce or a meat sauce, or use them to sauté vegetables.""",0.125,0.06666666666666667,0.125,0.6219868659973145
ET3,"Utilisez votre temps libre pour vous lancer dans l’activité créative de votre choix. Si vous êtes intéressé par la musique, essayez de composer une nouvelle musique. Si vous adorez écrire, essayez de rédiger un article pour WikiHow ! Les possibilités sont infinies. Essayez des activités artistiques telles que la poterie ou le collage ou commencez même à décorer votre chambre. Choisissez quelque chose qui vous permettra de vous exprimer.",Create art.,"Use your free time to engage in a creative activity of your choice. If you're interested in music, try composing a new piece. If you enjoy writing, consider drafting an article for WikiHow. The possibilities are endless. You can also explore artistic activities like pottery or collage, or even start decorating your",0.0,0.0,0.0,0.5666907429695129,"""Use your free time to engage in a creative activity of your choice, such as composing music, writing an article, or trying art projects like pottery or collage. Choose something that allows you to express yourself.""",0.05263157894736842,0.0,0.05263157894736842,0.6043015718460083,"""Use your free time to engage in a creative activity of your choice, such as composing music, writing an article, or exploring artistic pursuits like pottery or decorating your room. Choose something that allows you to express yourself.""",0.0,0.0,0.0,0.5911678075790405
ET3,"Utilisez un grand seau pour diluer la peinture en grandes quantités afin que sa consistance reste homogène. S'il vous faut plusieurs seaux de peinture pour vos travaux, essayez d'utiliser les mêmes proportions à chaque fois pour que la peinture ait toujours à peu près la même consistance .",Use a large bucket to thin the paint in batches.,"Use a large bucket to dilute paint in significant quantities to maintain a consistent texture. If you need multiple buckets of paint for your work, try to use the same proportions each time to ensure the paint remains roughly the same consistency.",0.3076923076923077,0.24,0.2692307692307692,0.6715081334114075,"""Use a large bucket to dilute paint in large quantities to maintain a uniform consistency. If you need multiple buckets for your project, try to use the same proportions each time to keep the paint consistent.""",0.3478260869565218,0.27272727272727276,0.30434782608695654,0.6994760632514954,"""Use a large bucket to dilute the paint in large quantities to maintain a uniform consistency. If you need multiple buckets of paint for your projects, try to use the same proportions each time to ensure the paint has a consistent texture.""",0.3076923076923077,0.24,0.3076923076923077,0.7076324820518494
ET3,Donnez-la à quelqu'un d'important ou mettez-la dans un joli vase.,Present your flower.,"""Give it to someone special or place it in a nice vase.""",0.0,0.0,0.0,0.5907275080680847,"""Give it to someone special or place it in a nice vase.""",0.0,0.0,0.0,0.5907275080680847,"""Give it to someone special or place it in a beautiful vase.""",0.0,0.0,0.0,0.5923616886138916
ET3,"Ce produit permettra de fixer le fond de teint en place et d'absorber l'excès de sébum produit par votre peau. Appliquez une fine couche de poudre de finition sur l'ensemble de votre visage à l'aide d'un gros pinceau. Pour éviter les paquets, n'oubliez pas de bien estomper le produit autour de vos yeux et de votre bouche. Pour un rendu plus subtil, choisissez une poudre libre plutôt qu'une poudre compacte .",Apply translucent setting powder.,"This product helps to set foundation in place and absorb excess oil produced by the skin. Apply a thin layer of finishing powder all over the face using a large brush. To avoid clumping, ensure you blend the product well around the eyes and mouth. For a more subtle look, opt for loose powder",0.10344827586206895,0.0,0.06896551724137931,0.5757681131362915,"""This product helps set foundation and absorb excess oil from your skin. Apply a light layer of finishing powder all over your face using a large brush, ensuring to blend well around the eyes and mouth to avoid clumps. For a more subtle finish, opt for loose powder instead of compact powder.""",0.10714285714285714,0.0,0.07142857142857144,0.5898957252502441,"""This product will help set your foundation and absorb excess oil. Apply a thin layer of finishing powder all over your face using a large brush, making sure to blend well around your eyes and mouth to avoid any clumping. For a more subtle finish, opt for loose powder instead of compact powder.""",0.10526315789473685,0.0,0.07017543859649122,0.5891010761260986
ET3,Étalez de la vaseline ou de la crème hydratante sur votre peau. Ces deux produits peuvent aider à détruire le lien adhésif entre la colle et votre peau. Appliquez une quantité généreuse sur la zone couverte de colle pour la saturer .,Apply petroleum jelly or lotion to the skin.,Apply petroleum jelly or moisturizer to your skin. These products can help break the adhesive bond between the glue and your skin. Use a generous amount on the glue-covered area to thoroughly saturate it.,0.32558139534883723,0.14634146341463417,0.32558139534883723,0.7181167006492615,"""Apply petroleum jelly or moisturizer to your skin to help break the adhesive bond between the glue and your skin. Use a generous amount on the area covered with glue to saturate it.""",0.3414634146341463,0.15384615384615383,0.3414634146341463,0.7217981815338135,"""Apply petroleum jelly or moisturizer to your skin to help break the adhesive bond between the glue and your skin, using a generous amount on the glued area.""",0.3888888888888889,0.17647058823529413,0.3888888888888889,0.7451590895652771
ET3,"Vous pouvez utiliser n’importe quel modèle pour vous faire des vagues bohèmes, mais il est possible qu’un fer à onduler spécial soit le plus facile à utiliser. Enfilez un gant résistant à la chaleur pour éviter de vous bruler la main en vous coiffant.",Preheat your iron.,"You can use any tool to create bohemian waves, but a special waving iron might be the easiest to use. Wear a heat-resistant glove to avoid burning your hand while styling.",0.11428571428571428,0.0,0.05714285714285714,0.5969407558441162,"""You can use any model to create beach waves, but a special waving iron might be the easiest to use. Wear a heat-resistant glove to avoid burning your hand while styling.""",0.11428571428571428,0.0,0.05714285714285714,0.6021194458007812,"""You can use any type of curling tool to create bohemian waves, but a special waver may be the easiest to use. Wear a heat-resistant glove to prevent burning your hand while styling.""",0.05405405405405406,0.0,0.05405405405405406,0.5758401155471802
ET3,"Il se trouve dans la barre de menus qui se situe en haut de l'interface Winamp, par défaut. Elle se trouve tout en bas du menu Options. Vous pouvez aussi atteindre la fenêtre des Préférences de Winamp en utilisant le raccourci clavier Ctrl + P. Elle se trouve dans la section Préférences générales, dans la partie supérieure du panneau de gauche.",Click on “Options. Find the Playlist section. Click on “Global Hotkeys.,"The Preferences window in Winamp can be accessed through the menu bar at the top of the interface, located at the bottom of the Options menu. Alternatively, you can use the keyboard shortcut Ctrl + P. It's found in the General Preferences section at the top of the left panel.",0.09836065573770492,0.0,0.09836065573770492,0.5517969131469727,"""The Preferences window in Winamp can be accessed from the menu bar at the top of the interface, specifically at the bottom of the Options menu, or by using the keyboard shortcut Ctrl + P. It is located under General Preferences in the upper part of the left panel.""",0.06779661016949153,0.0,0.06779661016949153,0.5353456735610962,"""The Preferences window in Winamp can be accessed from the menu bar at the top of the interface, specifically at the bottom of the Options menu, or by using the keyboard shortcut Ctrl + P. It is located under General Preferences in the upper section of the left panel.""",0.10169491525423728,0.0,0.10169491525423728,0.5383329391479492
ET3,"Pour une vingtaine d'euros, vous pouvez faire l'acquisition d'un tel appareil dans n'importe quel magasin de fournitures pour automobiles . Inutile de prendre un voltmètre hors de prix, un premier prix suffira. L'opération peut se faire avec un multimètre. Outre la tension, un multimètre, comme son nom l'indique, est capable de mesurer des intensités ou des résistances. Seule la fonction « voltmètre » sert au contrôle de l'alternateur.",Buy a voltmeter.,"You can buy a voltmeter for around twenty euros at any auto supply store. There's no need to purchase an expensive model; an entry-level voltmeter will suffice. You can also use a multimeter, which can measure voltage, current, and resistance. However, only the ""voltmeter""",0.12244897959183672,0.0851063829787234,0.12244897959183672,0.5604109764099121,"""For around twenty euros, you can buy such a device at any auto supply store. There's no need for an expensive voltmeter; a basic one will suffice. The operation can also be done with a multimeter, which can measure voltage, current, and resistance, but only the 'voltmeter",0.11764705882352941,0.0,0.11764705882352941,0.5465734004974365,"""You can buy such a device for around twenty euros at any auto supply store. There's no need for an expensive voltmeter; a basic model will suffice. You can also use a multimeter, which can measure voltage, current, and resistance, but only the 'voltmeter' function is needed",0.11764705882352941,0.0,0.11764705882352941,0.5372895002365112
ET3,"Il est plus facile de coiffer les cheveux lorsqu'ils sont un peu sales . Cela signifie qu'ils ne doivent pas avoir été coiffés avant ou que vous ne les avez pas lavés depuis deux ou trois jours. Les cheveux propres sont plus difficiles à manipuler, ils sont remplis d'électricité statique et ils glissent plus facilement. D'un autre côté, les cheveux sales sont plus flexibles et ils présentent en plus l'avantage de ne pas avoir de frisotis.","Start with ""dirty hair.","It is easier to style hair when it is slightly dirty, meaning it hasn't been washed for two or three days. Clean hair is harder to manage due to static and slipping, while dirty hair is more flexible and less likely to frizz.",0.08333333333333334,0.04347826086956522,0.08333333333333334,0.4499097466468811,"""It's easier to style hair when it's a little dirty, meaning it hasn't been washed for two or three days. Clean hair is harder to manage due to static and slipping, while dirty hair is more flexible and less prone to frizz.""",0.0816326530612245,0.04255319148936171,0.0816326530612245,0.4769563674926758,"""It's easier to style hair that is slightly dirty, meaning it hasn't been washed for two or three days. Clean hair can be harder to manage due to static and its smooth texture, while dirty hair is more flexible and less prone to frizz.""",0.08,0.04166666666666667,0.08,0.47156834602355957
ET3,"Laissez-le fonctionner en suivant le mode d'emploi. Consultez la notice pour savoir pendant combien de temps la glace doit être mélangée. Dans la plupart des cas, il faut 20 à 30 minutes pour qu'elle atteigne la bonne consistance . Si vous voulez ajouter des ingrédients comme des fruits à coque, des morceaux de biscuit ou des bonbons, consultez la notice. Il faudra sans doute les ajouter juste avant que la crème glacée soit prête.",Allow the ice cream to process according to manufacturer instructions.,"Allow the machine to operate according to the instructions. Check the manual for the mixing time needed for the ice cream, which is typically 20 to 30 minutes for the right consistency. If you want to add ingredients like nuts, cookie pieces, or candies, refer to the manual, as they should",0.2622950819672131,0.13559322033898308,0.19672131147540983,0.6821601390838623,"""Follow the instructions to operate the machine, typically mixing the ice cream for 20 to 30 minutes. If adding ingredients like nuts, cookie pieces, or candies, refer to the manual for the appropriate time to add them before the ice cream is ready.""",0.22641509433962265,0.0784313725490196,0.18867924528301888,0.6514203548431396,"""Follow the instructions for the ice cream maker, typically taking 20 to 30 minutes to reach the right consistency. If you want to add ingredients like nuts, cookie bits, or candy, refer to the manual and add them just before the ice cream is finished.""",0.2181818181818182,0.07547169811320754,0.1818181818181818,0.6543771028518677
